,Objective,Dims,Mutation,Crossover,ParentSel,SurvSel,Nexecs,PopSize,ExecTime,fitness
852,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0015867599999994653,1349.1726265002444
853,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0015435750000003523,367.98204871554327
854,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.00250543199999953,911.6716568658244
855,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0017693979999995335,516.8340474687832
856,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0015122840000003634,306.09964336541316
857,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0015230779999999555,1003.6940656811221
858,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.001705055999999594,731.5360031035384
859,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0016409489999995586,346.0319196552615
860,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0025968799999995795,873.9980446665654
861,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0016215549999998302,28.572005843865576
862,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0015582399999996,254.59068211583937
863,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0015589499999997258,857.9706267110976
864,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.001912238000000066,1237.9363573972523
865,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0020273570000002294,844.5500641821299
866,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0025621369999999644,1519.0887006813962
867,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0017900719999994763,511.83188144017424
868,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0014990140000001873,982.936051557881
869,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0015355259999996207,123.21567751079336
870,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0017751859999997066,205.71328462448747
871,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.002063191999999603,364.63916528770756
872,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0023072520000004815,207.4204913998621
873,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0015578689999999895,942.7849182250461
874,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0014966669999996185,930.5740392699087
875,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0017334380000004757,551.9699120126537
876,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0016906759999999466,515.250677809508
877,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.002455141000000438,658.7382641877709
878,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0021252650000000983,407.3272657037873
879,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.001601971999999563,242.43356710952514
880,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.001496050000000082,808.6255804836762
881,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0015194430000002868,683.1766420958688
882,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.001648760000000138,115.19764699382048
883,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.002499843999999918,293.9432000997177
884,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0021086629999995665,349.48091177634655
885,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0015213090000001372,382.20108390122795
886,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.001514023000000364,760.6483534082826
887,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0015742499999999993,474.29707841431355
888,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0015975120000000231,1218.6424198875336
889,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0031206260000002928,476.14339298748894
890,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0017697829999994141,964.5922863299973
891,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0015231209999999606,190.56142187016354
892,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0014832189999998135,818.6831499647499
893,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.00159423599999986,1957.565499464002
894,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0015149399999998536,196.22244899987916
895,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0028480440000002716,353.62536044758593
896,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.001826233000000066,818.656504093514
897,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0015122810000001152,433.8390577009161
898,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0015028890000001738,505.33308801062856
899,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0017186579999997065,772.4868875631537
900,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.00170597600000022,739.3511976985332
901,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0027918590000002297,472.3681270512169
902,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0018828529999996846,492.4076071678174
903,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0017660059999995426,657.2763482507305
904,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0017218299999992581,292.9434954219588
905,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.001772025000000177,239.34906718406137
906,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0024616829999999368,1397.869898255257
907,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0020183290000002074,376.3398322542049
908,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0015730209999995637,445.16381492174554
909,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.001540052999999375,1105.8723986275395
910,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0017725769999996643,477.49363648939493
911,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0016708229999995439,178.3338823735772
912,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.002889456999999318,1336.947402050952
913,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0017186239999995578,585.8779992374075
914,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0015768039999999317,203.0649944412213
915,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0015116070000003035,208.162487871383
916,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0016841239999996205,180.1227002407697
917,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.001954322999999647,164.59125570473287
918,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.002513240999999944,309.88324518573506
919,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0016358560000000466,1248.489265783372
920,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0017489710000004877,598.8766674633125
921,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0015639080000005023,781.3688137785342
922,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0017188150000002622,375.7370292817902
923,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0020563339999997154,165.72310512682412
924,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0023601530000005866,395.2269087485903
925,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0016163479999997676,576.3139619539434
926,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0015005669999998972,968.5833701924332
927,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.001614874000000377,1376.954035720613
928,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0016880200000004564,168.7549311993442
929,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.002884157999999637,1572.4916075365863
930,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0019030899999998852,106.32800311708597
931,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0016659570000001622,67.07332945107217
932,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0014973940000002628,22.09688482240442
933,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0015991570000002397,575.2199472197362
934,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.001670492999999773,784.4049591694102
935,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.002931697999999372,570.2356360997456
936,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.001973954000000333,1988.7102628170667
937,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0015124530000001357,1399.840616654083
938,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0015524290000001884,202.59008184701872
939,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0016708090000001619,1250.8502626797003
940,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0019165000000000987,113.92288237019102
941,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0025633130000004556,507.4151575012445
942,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.001543289999999864,282.8802011467864
943,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0014523320000003892,128.20215413376383
944,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0015068940000002584,903.8963765711555
945,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.001617162000000505,358.8382803717341
946,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0022441789999998463,743.5547274395186
947,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0025998270000000545,268.541364576167
948,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.001839116000000196,1013.041279824077
949,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0017050730000001124,1035.7030032827447
950,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0018049900000001173,1247.253864210706
951,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0018423360000001665,214.65151855375305
952,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0024284379999999217,233.2445868771793
953,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0020686769999995747,548.5703648744322
954,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.001509201000000182,359.31450151275254
955,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0014896530000001462,860.8701803268353
956,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.001680742000000457,180.5942467281149
957,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0022250870000002365,448.6398614023059
958,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0024457460000002484,489.9122837123826
959,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0018051640000003033,49.19249763954302
960,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0015000960000000063,220.79874606958793
961,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0016586920000003502,140.7569391260419
962,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0017748490000002448,201.49440820406983
963,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0026289750000003664,536.9423915087887
964,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.002229027000000272,139.54613727140224
965,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0015081559999998717,650.227622418435
966,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0014977109999998461,150.20178545301275
967,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0017613449999993591,1482.9674187878034
968,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.001592494999999694,758.538815057678
969,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.002735810999999977,390.436833408779
970,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.001887873000000262,450.95534319393556
971,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.001508078999999718,72.36350674275783
972,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0015626529999996919,456.51620949399427
973,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0015409609999998963,1054.2802337786793
974,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.002388133000000181,263.65308313848203
975,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0022949909999994134,168.48428310814407
976,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.002116705000000607,414.6583225902832
977,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0016975029999999336,1203.8976808664174
978,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0015266110000000666,83.36693524620456
979,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0015603879999996906,183.12984089534365
980,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.002340399999999576,306.6203887263174
981,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.00172529499999996,710.7854431811643
982,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0016077890000003592,817.9525645160261
983,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0015393070000007114,277.7985205313156
984,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0016538119999998102,1455.6779234284284
985,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0018210719999993685,841.2679810019387
986,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0022761280000000994,1505.84318980922
987,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.002000643999999774,358.69496522873453
988,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.001915832999999978,600.7119446513515
989,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0017690139999997356,366.5003018148538
990,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0017419529999997962,55.89707141648845
991,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.001838876999999961,1497.5213203916294
992,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0019061919999998622,1003.9679227735783
993,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0015419360000006321,802.1560825660744
994,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0016355689999993928,402.3166433840995
995,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0015000870000001498,1752.0128749379696
996,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0015096680000006302,922.9278783484536
997,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.001547247000000418,462.4257767710586
998,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0015115189999992396,820.5097874521372
999,SPHERE,3,gaussmut,onepoint,best,elitism,100,100,0.0021214479999995817,580.0759332581732
